100344,2803,1935,1,354,354,1,355,354.942409532121,502,502,-1,501,501.036486737889
100344,2803,1935,1,355,354.942409532121,0,355,354.942409532121,501,501.036486737889,-1,500,500.106876653712
100344,2803,1935,1,355,354.942409532121,0,355,354.942409532121,500,500.106876653712,-1,499,499.206050981213
100344,2803,1935,1,355,354.942409532121,0,355,354.942409532121,499,499.206050981213,-1,498,498.331014691839
100344,2803,1935,1,355,354.942409532121,1,356,355.903542660234,498,498.331014691839,-1,497,497.482646667491
100344,2803,1935,1,356,355.903542660234,0,356,355.903542660234,497,497.482646667491,-1,496,496.66179944203
100344,2803,1935,1,356,355.903542660234,1,357,356.882438590578,496,496.66179944203,-1,495,495.850800294652
100344,2803,1935,1,357,356.882438590578,0,357,356.882438590578,495,495.850800294652,-1,494,495.031930019038
100344,2803,1935,1,357,356.882438590578,1,358,357.878119336078,494,495.031930019038,-1,493,494.202017431661
100344,2803,1935,1,358,357.878119336078,1,359,358.889590722943,493,494.202017431661,-1,492,493.361878005576
100344,2803,1935,1,359,358.889590722943,1,360,359.915843411565,492,493.361878005576,0,492,493.361878005576
100344,2803,1935,1,360,359.915843411565,1,361,360.955853930566,492,493.361878005576,-1,491,492.512337667472
100344,2803,1935,1,361,360.955853930566,1,362,362.008585722828,491,492.512337667472,0,491,492.512337667472
100344,2803,1935,1,362,362.008585722828,1,363,363.072990202336,491,492.512337667472,0,491,492.512337667472
100344,2803,1935,1,363,363.072990202336,1,364,364.148007820676,491,492.512337667472,1,492,493.370443334612
100344,2803,1935,1,364,364.148007820676,1,365,365.232569142009,492,493.370443334612,0,492,493.370443334612
100344,2803,1935,1,365,365.232569142009,1,366,366.325595925367,492,493.370443334612,0,492,493.370443334612
100344,2803,1935,1,366,366.325595925367,1,367,367.42600221309,492,493.370443334612,0,492,493.370443334612
100344,2803,1935,1,367,367.42600221309,1,368,368.532695424264,492,493.370443334612,0,492,493.370443334612
100344,2803,1935,1,368,368.532695424264,1,369,369.644577451999,492,493.370443334612,1,493,494.219983672716
100344,2803,1935,1,369,369.644577451999,1,370,370.760545763394,493,494.219983672716,0,493,494.219983672716
100344,2803,1935,1,370,370.760545763394,1,371,371.879494501063,493,494.219983672716,0,493,494.219983672716
100344,2803,1935,1,371,371.879494501063,1,372,373.000315585096,493,494.219983672716,1,494,495.060123098801
100344,2803,1935,1,372,373.000315585096,1,373,374.121899814325,494,495.060123098801,0,494,495.060123098801
100344,2803,1935,1,373,374.121899814325,1,374,375.243137965806,494,495.060123098801,0,494,495.060123098801
100344,2803,1935,1,374,375.243137965806,1,375,376.362921891419,494,495.060123098801,1,495,495.890035686178
100344,2803,1935,1,375,376.362921891419,1,376,377.480145610509,495,495.890035686178,0,495,495.890035686178
100344,2803,1935,1,376,377.480145610509,1,377,378.593706397515,495,495.890035686178,0,495,495.890035686178
100344,2803,1935,1,377,378.593706397515,1,378,379.702505863533,495,495.890035686178,1,496,496.708905961792
100344,2803,1935,1,378,379.702505863533,1,379,380.805451030788,496,496.708905961792,0,496,496.708905961792
100344,2803,1935,1,379,380.805451030788,1,380,381.901455399011,496,496.708905961792,0,496,496.708905961792
100344,2803,1935,1,380,381.901455399011,1,381,382.989440002722,496,496.708905961792,0,496,496.708905961792
100344,2803,1935,1,381,382.989440002722,1,382,384.068334458454,496,496.708905961792,0,496,496.708905961792
100344,2803,1935,1,382,384.068334458454,1,383,385.137078000956,496,496.708905961792,0,496,496.708905961792
100344,2803,1935,1,383,385.137078000956,1,384,386.19462050746,496,496.708905961792,1,497,497.51990510917
100344,2803,1935,1,384,386.19462050746,1,385,387.23992350908,497,497.51990510917,0,497,497.51990510917
100344,2803,1935,1,385,387.23992350908,1,386,388.271961188477,497,497.51990510917,0,497,497.51990510917
100344,2803,1935,1,386,388.271961188477,1,387,389.289721362902,497,497.51990510917,0,497,497.51990510917
100344,2803,1935,1,387,389.289721362902,1,388,390.292206451784,497,497.51990510917,0,497,497.51990510917
100344,2803,1935,1,388,390.292206451784,1,389,391.27843442804,497,497.51990510917,0,497,497.51990510917
100344,2803,1935,1,389,391.27843442804,1,390,392.247439752295,497,497.51990510917,0,497,497.51990510917
100344,2803,1935,1,390,392.247439752295,1,391,393.198274289256,497,497.51990510917,-1,496,496.699057883709
100344,2803,1935,1,391,393.198274289256,1,392,394.130008205467,496,496.699057883709,0,496,496.699057883709
100344,2803,1935,1,392,394.130008205467,1,393,395.041730847719,496,496.699057883709,0,496,496.699057883709
100344,2803,1935,1,393,395.041730847719,1,394,395.932551601421,496,496.699057883709,0,496,496.699057883709
100344,2803,1935,1,394,395.932551601421,1,395,396.801600728226,496,496.699057883709,-1,495,495.88805873633
100344,2803,1935,1,395,396.801600728226,1,396,397.648030182269,495,495.88805873633,0,495,495.88805873633
100344,2803,1935,1,396,397.648030182269,1,397,398.471014404379,495,495.88805873633,-1,494,495.069188460717
100344,2803,1935,1,397,398.471014404379,1,398,399.269751093641,494,495.069188460717,0,494,495.069188460717
100344,2803,1935,1,398,399.269751093641,1,399,400.043461955725,494,495.069188460717,-1,493,494.23927587334
100344,2803,1935,1,399,400.043461955725,1,400,400.791393427424,493,494.23927587334,-1,492,493.399136447254
100344,2803,1935,1,400,400.791393427424,1,401,401.51308317643,492,493.399136447254,-1,491,492.549596109151
100344,2803,1935,1,401,401.51308317643,1,402,402.20646701333,491,492.549596109151,-1,490,491.691490442011
100344,2803,1935,1,402,402.20646701333,0,402,402.20646701333,490,491.691490442011,-1,489,490.825663876818
